TOA,AOA,Amp,Freq,PW
0.0829290,50.62500,-30,9347656250,0.0000005
0.0829380,50.62500,-30,9351562500,0.0000005
0.0829560,50.62500,-29,9347656250,0.0000005
0.0830010,50.62500,-30,9351562500,0.0000005
0.0830280,50.62500,-30,9351562500,0.0000005
0.0830370,50.62500,-30,9347656250,0.0000005
0.0830635,52.03125,-29,9351562500,0.0000005
0.0830730,50.62500,-30,9351562500,0.0000005
0.0830820,50.62500,-30,9351562500,0.0000005
0.0830905,50.62500,-30,9351562500,0.0000005
0.0831355,52.03125,-30,9347656250,0.0000005
0.0831450,50.62500,-30,9355468750,0.0000005
0.0831630,50.62500,-30,9351562500,0.0000010
0.0831715,50.62500,-30,9351562500,0.0000000
0.0832170,50.62500,-30,9351562500,0.0000005
0.0832265,50.62500,-30,9351562500,0.0000005
0.0832350,52.03125,-30,9351562500,0.0000005
0.0832535,49.21875,-30,9351562500,0.0000005
0.0832800,50.62500,-29,9351562500,0.0000000
0.0832980,50.62500,-30,9351562500,0.0000005
0.0833160,50.62500,-30,9347656250,0.0000005
0.0833430,50.62500,-30,9351562500,0.0000005
0.0833520,50.62500,-31,9351562500,0.0000000
0.0833790,50.62500,-31,9347656250,0.0000005
0.0833970,50.62500,-30,9351562500,0.0000005
0.0834150,50.62500,-30,9351562500,0.0000005
0.0834420,50.62500,-30,9351562500,0.0000005
0.0834510,50.62500,-30,9347656250,0.0000005
0.0834780,50.62500,-30,9351562500,0.0000005
0.0834870,50.62500,-30,9351562500,0.0000005
0.0835230,50.62500,-30,9351562500,0.0000005
0.0835325,50.62500,-30,9351562500,0.0000005
0.0835410,50.62500,-29,9351562500,0.0000010
0.0835500,52.03125,-30,9351562500,0.0000010
0.0835590,50.62500,-30,9351562500,0.0000000
0.0835680,49.21875,-29,9351562500,0.0000000
0.0835860,50.62500,-30,9351562500,0.0000005
0.0835950,50.62500,-30,9351562500,0.0000005
0.0836040,50.62500,-30,9351562500,0.0000005
0.0836670,50.62500,-31,9351562500,0.0000005
0.0837030,50.62500,-31,9351562500,0.0000005
0.0837120,50.62500,-30,9351562500,0.0000005
